source_type,source_id,frame_number,class_id,class_name,confidence,x_min,y_min,x_max,y_max,width,height,area_pixels,frame_width,frame_height,bbox_area_ratio,center_x,center_y,center_x_norm,center_y_norm,position_region,dominant_color_name,dom_r,dom_g,dom_b,timestamp_sec,ingestion_date,detection_id
image,foto1.jpeg,0,0,person,0.35717669129371643,1253,1690,1321,1863,68,173,11764,1536,2048,0.0037396748860677085,1287.0,1776.5,0.837890625,0.867431640625,bottom-right,gray,65,64,72,0.0,2025-11-18 23:44:19,foto1.jpeg_0_12
image,foto1.jpeg,0,0,person,0.35517436265945435,633,1671,714,2025,81,354,28674,1536,2048,0.009115219116210938,673.5,1848.0,0.4384765625,0.90234375,bottom-center,gray,45,46,47,0.0,2025-11-18 23:44:19,foto1.jpeg_0_13
image,foto1.jpeg,0,0,person,0.3463352918624878,1119,1532,1534,2045,415,513,212895,1536,2048,0.06767749786376953,1326.5,1788.5,0.8636067708333334,0.873291015625,bottom-right,gray,80,82,85,0.0,2025-11-18 23:44:19,foto1.jpeg_0_14
image,foto1.jpeg,0,0,person,0.3302873373031616,492,1665,561,1915,69,250,17250,1536,2048,0.0054836273193359375,526.5,1790.0,0.3427734375,0.8740234375,bottom-center,gray,68,66,67,0.0,2025-11-18 23:44:19,foto1.jpeg_0_15
image,foto1.jpeg,0,9,traffic light,0.3148152828216553,75,1241,171,1445,96,204,19584,1536,2048,0.0062255859375,123.0,1343.0,0.080078125,0.65576171875,middle-left,gray,31,42,38,0.0,2025-11-18 23:44:19,foto1.jpeg_0_16
image,foto1.jpeg,0,9,traffic light,0.2769734859466553,82,1304,169,1440,87,136,11832,1536,2048,0.00376129150390625,125.5,1372.0,0.08170572916666667,0.669921875,bottom-left,gray,29,45,41,0.0,2025-11-18 23:44:19,foto1.jpeg_0_17
image,foto1.jpeg,0,0,person,0.2642344832420349,633,1670,758,2028,125,358,44750,1536,2048,0.014225641886393229,695.5,1849.0,0.4527994791666667,0.90283203125,bottom-center,gray,48,50,52,0.0,2025-11-18 23:44:19,foto1.jpeg_0_18
image,foto10.jpeg,0,2,car,0.812371015548706,587,1636,826,1775,239,139,33221,1536,2048,0.01056067148844401,706.5,1705.5,0.4599609375,0.832763671875,bottom-center,gray,35,45,57,0.0,2025-11-18 23:44:19,foto10.jpeg_0_0
image,foto10.jpeg,0,2,car,0.7712568044662476,307,1653,578,1782,271,129,34959,1536,2048,0.011113166809082031,442.5,1717.5,0.2880859375,0.838623046875,bottom-left,blue,40,53,65,0.0,2025-11-18 23:44:19,foto10.jpeg_0_1
image,foto10.jpeg,0,2,car,0.7389929890632629,1333,1754,1535,1948,202,194,39188,1536,2048,0.012457529703776041,1434.0,1851.0,0.93359375,0.90380859375,bottom-right,blue,74,89,104,0.0,2025-11-18 23:44:19,foto10.jpeg_0_2
image,foto10.jpeg,0,0,person,0.7129457592964172,927,1623,980,1825,53,202,10706,1536,2048,0.003403345743815104,953.5,1724.0,0.6207682291666666,0.841796875,bottom-center,gray,44,52,66,0.0,2025-11-18 23:44:19,foto10.jpeg_0_3
image,foto10.jpeg,0,0,person,0.4878271818161011,1252,1655,1302,1790,50,135,6750,1536,2048,0.0021457672119140625,1277.0,1722.5,0.8313802083333334,0.841064453125,bottom-right,gray,51,55,65,0.0,2025-11-18 23:44:19,foto10.jpeg_0_4
image,foto10.jpeg,0,2,car,0.4381636381149292,145,1669,284,1748,139,79,10981,1536,2048,0.0034907658894856772,214.5,1708.5,0.1396484375,0.834228515625,bottom-left,blue,36,49,63,0.0,2025-11-18 23:44:19,foto10.jpeg_0_5
image,foto10.jpeg,0,2,car,0.41482800245285034,873,1653,934,1741,61,88,5368,1536,2048,0.0017064412434895833,903.5,1697.0,0.5882161458333334,0.82861328125,bottom-center,gray,32,45,55,0.0,2025-11-18 23:44:19,foto10.jpeg_0_6
image,foto10.jpeg,0,0,person,0.4146815836429596,1323,1647,1369,1792,46,145,6670,1536,2048,0.002120335896809896,1346.0,1719.5,0.8763020833333334,0.839599609375,bottom-right,gray,60,39,48,0.0,2025-11-18 23:44:19,foto10.jpeg_0_7
image,foto10.jpeg,0,2,car,0.39694130420684814,975,1661,1054,1725,79,64,5056,1536,2048,0.0016072591145833333,1014.5,1693.0,0.6604817708333334,0.82666015625,bottom-center,blue,78,97,114,0.0,2025-11-18 23:44:19,foto10.jpeg_0_8
image,foto10.jpeg,0,2,car,0.3710950016975403,510,1646,627,1711,117,65,7605,1536,2048,0.0024175643920898438,568.5,1678.5,0.3701171875,0.819580078125,bottom-center,blue,54,72,89,0.0,2025-11-18 23:44:19,foto10.jpeg_0_9
image,foto10.jpeg,0,0,person,0.3373185396194458,1418,1674,1472,1757,54,83,4482,1536,2048,0.0014247894287109375,1445.0,1715.5,0.9407552083333334,0.837646484375,bottom-right,gray,42,23,34,0.0,2025-11-18 23:44:19,foto10.jpeg_0_10
image,foto10.jpeg,0,2,car,0.3090302050113678,822,1657,876,1709,54,52,2808,1536,2048,0.00089263916015625,849.0,1683.0,0.552734375,0.82177734375,bottom-center,gray,53,67,69,0.0,2025-11-18 23:44:19,foto10.jpeg_0_11
image,foto10.jpeg,0,2,car,0.28891438245773315,278,1651,401,1735,123,84,10332,1536,2048,0.003284454345703125,339.5,1693.0,0.22102864583333334,0.82666015625,bottom-left,blue,54,70,83,0.0,2025-11-18 23:44:19,foto10.jpeg_0_12
image,foto10.jpeg,0,0,person,0.2792152464389801,927,1625,981,1743,54,118,6372,1536,2048,0.002025604248046875,954.0,1684.0,0.62109375,0.822265625,bottom-center,gray,29,37,49,0.0,2025-11-18 23:44:19,foto10.jpeg_0_13
image,foto10.jpeg,0,2,car,0.26203256845474243,3,1639,176,1737,173,98,16954,1536,2048,0.0053895314534505205,89.5,1688.0,0.058268229166666664,0.82421875,bottom-left,blue,51,71,78,0.0,2025-11-18 23:44:19,foto10.jpeg_0_14
image,foto10.jpeg,0,0,person,0.25768497586250305,1055,1647,1105,1778,50,131,6550,1536,2048,0.002082188924153646,1080.0,1712.5,0.703125,0.836181640625,bottom-right,red,68,38,49,0.0,2025-11-18 23:44:19,foto10.jpeg_0_15
image,foto11.jpeg,0,0,person,0.8822439312934875,195,1595,580,2046,385,451,173635,1536,2048,0.05519707997639974,387.5,1820.5,0.2522786458333333,0.888916015625,bottom-left,gray,63,86,75,0.0,2025-11-18 23:44:19,foto11.jpeg_0_0
image,foto11.jpeg,0,0,person,0.7653375864028931,1,1830,199,2046,198,216,42768,1536,2048,0.0135955810546875,100.0,1938.0,0.06510416666666667,0.9462890625,bottom-left,gray,80,70,67,0.0,2025-11-18 23:44:19,foto11.jpeg_0_1
image,foto11.jpeg,0,0,person,0.7434085011482239,1148,1687,1344,2046,196,359,70364,1536,2048,0.022368113199869793,1246.0,1866.5,0.8111979166666666,0.911376953125,bottom-right,gray,64,68,85,0.0,2025-11-18 23:44:19,foto11.jpeg_0_2
image,foto11.jpeg,0,0,person,0.5713373422622681,1317,1755,1530,2046,213,291,61983,1536,2048,0.01970386505126953,1423.5,1900.5,0.9267578125,0.927978515625,bottom-right,gray,111,105,101,0.0,2025-11-18 23:44:19,foto11.jpeg_0_3
image,foto11.jpeg,0,0,person,0.4982335567474365,660,1620,1067,2046,407,426,173382,1536,2048,0.05511665344238281,863.5,1833.0,0.5621744791666666,0.89501953125,bottom-center,gray,122,122,112,0.0,2025-11-18 23:44:19,foto11.jpeg_0_4
image,foto11.jpeg,0,0,person,0.40463319420814514,0,1731,71,2001,71,270,19170,1536,2048,0.0060939788818359375,35.5,1866.0,0.023111979166666668,0.9111328125,bottom-left,red,108,84,71,0.0,2025-11-18 23:44:19,foto11.jpeg_0_5
image,foto11.jpeg,0,0,person,0.3603579103946686,1240,428,1359,620,119,192,22848,1536,2048,0.00726318359375,1299.5,524.0,0.8460286458333334,0.255859375,top-right,black,39,31,28,0.0,2025-11-18 23:44:19,foto11.jpeg_0_6
image,foto11.jpeg,0,0,person,0.2646602988243103,0,1756,164,2045,164,289,47396,1536,2048,0.015066782633463541,82.0,1900.5,0.053385416666666664,0.927978515625,bottom-left,gray,92,77,69,0.0,2025-11-18 23:44:19,foto11.jpeg_0_7
image,foto12.jpeg,0,0,person,0.8937957882881165,407,825,655,1596,248,771,191208,1536,2048,0.06078338623046875,531.0,1210.5,0.345703125,0.591064453125,middle-center,gray,118,115,99,0.0,2025-11-18 23:44:19,foto12.jpeg_0_0
image,foto12.jpeg,0,0,person,0.7324336767196655,105,954,199,1236,94,282,26508,1536,2048,0.008426666259765625,152.0,1095.0,0.09895833333333333,0.53466796875,middle-left,gray,103,85,88,0.0,2025-11-18 23:44:19,foto12.jpeg_0_1
image,foto12.jpeg,0,0,person,0.7305905222892761,1108,469,1246,890,138,421,58098,1536,2048,0.018468856811523438,1177.0,679.5,0.7662760416666666,0.331787109375,top-right,gray,87,88,78,0.0,2025-11-18 23:44:19,foto12.jpeg_0_2
image,foto12.jpeg,0,33,kite,0.5219014286994934,648,1057,1069,1558,421,501,210921,1536,2048,0.06704998016357422,858.5,1307.5,0.5589192708333334,0.638427734375,middle-center,other,140,130,113,0.0,2025-11-18 23:44:19,foto12.jpeg_0_3
image,foto12.jpeg,0,0,person,0.31766942143440247,647,892,962,1221,315,329,103635,1536,2048,0.032944679260253906,804.5,1056.5,0.5237630208333334,0.515869140625,middle-center,other,114,109,87,0.0,2025-11-18 23:44:19,foto12.jpeg_0_4
image,foto12.jpeg,0,33,kite,0.26282021403312683,807,1067,1072,1463,265,396,104940,1536,2048,0.033359527587890625,939.5,1265.0,0.6116536458333334,0.61767578125,middle-center,other,159,129,113,0.0,2025-11-18 23:44:19,foto12.jpeg_0_5
image,foto13.jpeg,0,56,chair,0.5523235201835632,1087,1684,1404,2046,317,362,114754,1536,2048,0.03647931416829427,1245.5,1865.0,0.8108723958333334,0.91064453125,bottom-right,black,29,20,12,0.0,2025-11-18 23:44:19,foto13.jpeg_0_0
image,foto14.jpg,0,18,sheep,0.6721087694168091,375,2749,714,3129,339,380,128820,3024,4032,0.010565279352481733,544.5,2939.0,0.1800595238095238,0.7289186507936508,bottom-left,other,129,112,93,0.0,2025-11-18 23:44:19,foto14.jpg_0_0
image,foto14.jpg,0,18,sheep,0.6077893972396851,136,2735,421,3033,285,298,84930,3024,4032,0.006965604528848576,278.5,2884.0,0.09209656084656084,0.7152777777777778,bottom-left,other,132,117,100,0.0,2025-11-18 23:44:19,foto14.jpg_0_1
image,foto14.jpg,0,18,sheep,0.3868826627731323,0,2829,126,2995,126,166,20916,3024,4032,0.0017154431216931216,63.0,2912.0,0.020833333333333332,0.7222222222222222,bottom-left,red,111,93,74,0.0,2025-11-18 23:44:19,foto14.jpg_0_2
image,foto14.jpg,0,56,chair,0.3223758637905121,2748,3151,3022,4025,274,874,239476,3024,4032,0.019640823150247753,2885.0,3588.0,0.9540343915343915,0.8898809523809523,bottom-right,other,144,106,82,0.0,2025-11-18 23:44:19,foto14.jpg_0_3
image,foto14.jpg,0,18,sheep,0.26029232144355774,620,2698,861,2970,241,272,65552,3024,4032,0.005376301755270009,740.5,2834.0,0.24487433862433863,0.7028769841269841,bottom-left,other,127,114,97,0.0,2025-11-18 23:44:19,foto14.jpg_0_4
image,foto14.jpg,0,14,bird,0.2528451681137085,1482,2697,1778,3079,296,382,113072,3024,4032,0.009273694045519443,1630.0,2888.0,0.5390211640211641,0.7162698412698413,bottom-center,other,139,121,100,0.0,2025-11-18 23:44:19,foto14.jpg_0_5
image,foto15.jpeg,0,56,chair,0.8177555799484253,2566,2803,3021,4026,455,1223,556465,3024,4032,0.0456389394106408,2793.5,3414.5,0.923776455026455,0.8468501984126984,bottom-right,red,55,42,10,0.0,2025-11-18 23:44:19,foto15.jpeg_0_0
image,foto15.jpeg,0,56,chair,0.6579092144966125,1516,2676,1824,3131,308,455,140140,3024,4032,0.011493698559670782,1670.0,2903.5,0.5522486772486772,0.7201140873015873,bottom-center,red,59,50,15,0.0,2025-11-18 23:44:19,foto15.jpeg_0_1
image,foto15.jpeg,0,75,vase,0.6259306073188782,1566,2421,1762,2696,196,275,53900,3024,4032,0.00442065329218107,1664.0,2558.5,0.5502645502645502,0.6345486111111112,middle-center,gray,68,58,49,0.0,2025-11-18 23:44:19,foto15.jpeg_0_2
image,foto15.jpeg,0,75,vase,0.5038699507713318,1986,1799,2169,2065,183,266,48678,3024,4032,0.003992366622574956,2077.5,1932.0,0.6870039682539683,0.4791666666666667,middle-right,gray,94,87,72,0.0,2025-11-18 23:44:19,foto15.jpeg_0_3
image,foto15.jpeg,0,56,chair,0.48666343092918396,2229,2660,2554,3706,325,1046,339950,3024,4032,0.027881281756529774,2391.5,3183.0,0.7908399470899471,0.7894345238095238,bottom-right,red,67,51,10,0.0,2025-11-18 23:44:19,foto15.jpeg_0_4
image,foto15.jpeg,0,75,vase,0.45108187198638916,1893,2244,2050,2499,157,255,40035,3024,4032,0.0032835037950365333,1971.5,2371.5,0.6519510582010583,0.5881696428571429,middle-center,gray,72,68,56,0.0,2025-11-18 23:44:19,foto15.jpeg_0_5
image,foto15.jpeg,0,75,vase,0.4216541051864624,2235,1783,2432,2136,197,353,69541,3024,4032,0.005703462905223818,2333.5,1959.5,0.7716600529100529,0.4859871031746032,middle-right,gray,111,103,87,0.0,2025-11-18 23:44:19,foto15.jpeg_0_6
image,foto15.jpeg,0,75,vase,0.30174851417541504,2625,2446,2980,2707,355,261,92655,3024,4032,0.007599176823507181,2802.5,2576.5,0.9267526455026455,0.6390128968253969,middle-right,red,64,46,28,0.0,2025-11-18 23:44:19,foto15.jpeg_0_7
image,foto15.jpeg,0,57,couch,0.2607537508010864,645,2477,1792,3130,1147,653,748991,3024,4032,0.06142911929432267,1218.5,2803.5,0.4029431216931217,0.6953125,bottom-center,gray,42,38,38,0.0,2025-11-18 23:44:19,foto15.jpeg_0_8
image,foto16.jpeg,0,41,cup,0.646017849445343,1657,2603,1790,2822,133,219,29127,3024,4032,0.002388875110229277,1723.5,2712.5,0.5699404761904762,0.6727430555555556,bottom-center,gray,166,157,158,0.0,2025-11-18 23:44:19,foto16.jpeg_0_0
image,foto16.jpeg,0,56,chair,0.6443490386009216,2372,3625,3021,4030,649,405,262845,3024,4032,0.021557451105442178,2696.5,3827.5,0.8916997354497355,0.949280753968254,bottom-right,red,122,82,70,0.0,2025-11-18 23:44:19,foto16.jpeg_0_1
image,foto16.jpeg,0,56,chair,0.5826209187507629,1288,3683,1976,4029,688,346,238048,3024,4032,0.019523704543545812,1632.0,3856.0,0.5396825396825397,0.9563492063492064,bottom-center,red,122,83,71,0.0,2025-11-18 23:44:19,foto16.jpeg_0_2
image,foto16.jpeg,0,60,dining table,0.4753670394420624,0,2318,3016,4030,3016,1712,5163392,3024,4032,0.4234798857814731,1508.0,3174.0,0.49867724867724866,0.7872023809523809,bottom-center,gray,153,146,161,0.0,2025-11-18 23:44:19,foto16.jpeg_0_3
image,foto16.jpeg,0,56,chair,0.4677790701389313,107,3685,873,4029,766,344,263504,3024,4032,0.02161149953808684,490.0,3857.0,0.16203703703703703,0.9565972222222222,bottom-left,red,105,78,79,0.0,2025-11-18 23:44:19,foto16.jpeg_0_4
image,foto16.jpeg,0,45,bowl,0.42903029918670654,2748,2718,3023,2906,275,188,51700,3024,4032,0.004240218463928781,2885.5,2812.0,0.9541997354497355,0.6974206349206349,bottom-right,gray,157,153,133,0.0,2025-11-18 23:44:19,foto16.jpeg_0_5
image,foto16.jpeg,0,45,bowl,0.35779669880867004,34,2738,282,2963,248,225,55800,3024,4032,0.004576483371126228,158.0,2850.5,0.052248677248677246,0.706969246031746,bottom-left,other,170,133,106,0.0,2025-11-18 23:44:19,foto16.jpeg_0_6
image,foto16.jpeg,0,40,wine glass,0.3279225528240204,1718,2471,1867,2732,149,261,38889,3024,4032,0.0031895136526832956,1792.5,2601.5,0.5927579365079365,0.6452132936507936,middle-center,gray,115,107,107,0.0,2025-11-18 23:44:19,foto16.jpeg_0_7
image,foto16.jpeg,0,55,cake,0.2959310710430145,143,2461,558,2761,415,300,124500,3024,4032,0.010210970962459058,350.5,2611.0,0.11590608465608465,0.6475694444444444,middle-left,other,161,100,57,0.0,2025-11-18 23:44:19,foto16.jpeg_0_8
image,foto16.jpeg,0,75,vase,0.29373258352279663,2628,2276,2832,2680,204,404,82416,3024,4032,0.006759416729654825,2730.0,2478.0,0.9027777777777778,0.6145833333333334,middle-right,red,113,75,65,0.0,2025-11-18 23:44:19,foto16.jpeg_0_9
image,foto16.jpeg,0,40,wine glass,0.28692102432250977,1335,2520,1466,2822,131,302,39562,3024,4032,0.003244710306962291,1400.5,2671.0,0.46312830687830686,0.6624503968253969,middle-center,other,126,100,98,0.0,2025-11-18 23:44:19,foto16.jpeg_0_10
image,foto16.jpeg,0,45,bowl,0.2843892574310303,143,2458,557,2760,414,302,125028,3024,4032,0.010254275321239606,350.0,2609.0,0.11574074074074074,0.6470734126984127,middle-left,other,160,100,57,0.0,2025-11-18 23:44:19,foto16.jpeg_0_11
image,foto16.jpeg,0,75,vase,0.2664717137813568,1094,2247,1339,2634,245,387,94815,3024,4032,0.007776331018518518,1216.5,2440.5,0.40228174603174605,0.6052827380952381,middle-center,gray,99,89,84,0.0,2025-11-18 23:44:19,foto16.jpeg_0_12
image,foto16.jpeg,0,39,bottle,0.26097211241722107,547,2414,700,2713,153,299,45747,3024,4032,0.0037519782218442934,623.5,2563.5,0.20618386243386244,0.6357886904761905,middle-left,other,141,126,111,0.0,2025-11-18 23:44:19,foto16.jpeg_0_13
image,foto17.jpeg,0,0,person,0.6698284149169922,2132,2697,2284,3092,152,395,60040,3024,4032,0.004924230494667003,2208.0,2894.5,0.7301587301587301,0.7178819444444444,bottom-right,gray,69,62,58,0.0,2025-11-18 23:44:19,foto17.jpeg_0_0
image,foto17.jpeg,0,0,person,0.594563901424408,2294,2695,2420,3006,126,311,39186,3024,4032,0.0032138723544973546,2357.0,2850.5,0.779431216931217,0.706969246031746,bottom-right,black,29,20,19,0.0,2025-11-18 23:44:19,foto17.jpeg_0_1
image,foto17.jpeg,0,0,person,0.5250869393348694,2791,2599,3022,3425,231,826,190806,3024,4032,0.015649112654320986,2906.5,3012.0,0.9611441798941799,0.7470238095238095,bottom-right,red,84,66,56,0.0,2025-11-18 23:44:19,foto17.jpeg_0_2
image,foto17.jpeg,0,58,potted plant,0.47155022621154785,474,3139,786,3813,312,674,210288,3024,4032,0.017246945074326028,630.0,3476.0,0.20833333333333334,0.8621031746031746,bottom-left,red,116,94,73,0.0,2025-11-18 23:44:19,foto17.jpeg_0_3
image,foto17.jpeg,0,0,person,0.46229299902915955,2460,2685,2573,3030,113,345,38985,3024,4032,0.003197387172461577,2516.5,2857.5,0.8321759259259259,0.7087053571428571,bottom-right,black,25,26,27,0.0,2025-11-18 23:44:19,foto17.jpeg_0_4
image,foto17.jpeg,0,58,potted plant,0.45953086018562317,221,3459,657,4029,436,570,248520,3024,4032,0.020382574326026706,439.0,3744.0,0.14517195767195767,0.9285714285714286,bottom-left,gray,70,61,50,0.0,2025-11-18 23:44:19,foto17.jpeg_0_5
image,foto17.jpeg,0,58,potted plant,0.3734709322452545,682,2778,951,3197,269,419,112711,3024,4032,0.009244086330519862,816.5,2987.5,0.2700066137566138,0.7409474206349206,bottom-left,red,109,89,56,0.0,2025-11-18 23:44:19,foto17.jpeg_0_6
image,foto18.jpeg,0,0,person,0.64626544713974,1650,2692,1735,2943,85,251,21335,3024,4032,0.0017498077548920802,1692.5,2817.5,0.5596891534391535,0.6987847222222222,bottom-center,gray,124,120,115,0.0,2025-11-18 23:44:19,foto18.jpeg_0_0
image,foto18.jpeg,0,0,person,0.41194969415664673,693,2678,785,2930,92,252,23184,3024,4032,0.0019014550264550263,739.0,2804.0,0.2443783068783069,0.6954365079365079,bottom-left,red,120,74,62,0.0,2025-11-18 23:44:19,foto18.jpeg_0_1
image,foto18.jpeg,0,0,person,0.35699090361595154,252,2704,328,2918,76,214,16264,3024,4032,0.0013339054757705551,290.0,2811.0,0.0958994708994709,0.6971726190476191,bottom-left,other,155,106,87,0.0,2025-11-18 23:44:19,foto18.jpeg_0_2
image,foto18.jpeg,0,0,person,0.33773425221443176,1,2653,110,2980,109,327,35643,3024,4032,0.0029232902651801463,55.5,2816.5,0.018353174603174604,0.6985367063492064,bottom-left,red,98,87,73,0.0,2025-11-18 23:44:19,foto18.jpeg_0_3
image,foto18.jpeg,0,0,person,0.3338402509689331,2516,2727,2602,2965,86,238,20468,3024,4032,0.0016787000293944738,2559.0,2846.0,0.8462301587301587,0.7058531746031746,bottom-right,gray,73,68,66,0.0,2025-11-18 23:44:19,foto18.jpeg_0_4
image,foto18.jpeg,0,0,person,0.30447328090667725,489,2708,557,2907,68,199,13532,3024,4032,0.0011098382254136222,523.0,2807.5,0.17294973544973544,0.6963045634920635,bottom-left,other,120,105,93,0.0,2025-11-18 23:44:19,foto18.jpeg_0_5
image,foto18.jpeg,0,0,person,0.25997844338417053,109,2714,238,2976,129,262,33798,3024,4032,0.0027719710569412952,173.5,2845.0,0.057374338624338626,0.7056051587301587,bottom-left,other,136,124,111,0.0,2025-11-18 23:44:19,foto18.jpeg_0_6
image,foto19.jpeg,0,0,person,0.7525564432144165,1403,3063,1568,3558,165,495,81675,3024,4032,0.006698642998866213,1485.5,3310.5,0.4912367724867725,0.8210565476190477,bottom-center,other,185,169,153,0.0,2025-11-18 23:44:19,foto19.jpeg_0_0
image,foto19.jpeg,0,0,person,0.7332053184509277,659,3093,792,3530,133,437,58121,3024,4032,0.004766842114932393,725.5,3311.5,0.23991402116402116,0.8213045634920635,bottom-left,gray,154,150,142,0.0,2025-11-18 23:44:19,foto19.jpeg_0_1
image,foto19.jpeg,0,0,person,0.7065325975418091,828,3092,1017,3491,189,399,75411,3024,4032,0.006184895833333333,922.5,3291.5,0.30505952380952384,0.816344246031746,bottom-left,other,146,131,119,0.0,2025-11-18 23:44:19,foto19.jpeg_0_2
image,foto19.jpeg,0,0,person,0.6498380303382874,825,3097,948,3482,123,385,47355,3024,4032,0.0038838596781305113,886.5,3289.5,0.2931547619047619,0.8158482142857143,bottom-left,other,128,112,102,0.0,2025-11-18 23:44:19,foto19.jpeg_0_3
image,foto19.jpeg,0,0,person,0.6244871020317078,2045,3072,2145,3394,100,322,32200,3024,4032,0.0026409097589653145,2095.0,3233.0,0.6927910052910053,0.8018353174603174,bottom-right,other,133,121,108,0.0,2025-11-18 23:44:19,foto19.jpeg_0_4
image,foto19.jpeg,0,0,person,0.6055973768234253,2735,3081,2831,3350,96,269,25824,3024,4032,0.0021179768203577727,2783.0,3215.5,0.9203042328042328,0.7974950396825397,bottom-right,gray,136,127,123,0.0,2025-11-18 23:44:19,foto19.jpeg_0_5
image,foto19.jpeg,0,0,person,0.5865124464035034,2289,3085,2373,3330,84,245,20580,3024,4032,0.0016878858024691357,2331.0,3207.5,0.7708333333333334,0.7955109126984127,bottom-right,gray,153,141,139,0.0,2025-11-18 23:44:19,foto19.jpeg_0_6
image,foto19.jpeg,0,0,person,0.5044405460357666,2892,3092,2994,3328,102,236,24072,3024,4032,0.0019742850844041322,2943.0,3210.0,0.9732142857142857,0.7961309523809523,bottom-right,gray,149,138,128,0.0,2025-11-18 23:44:19,foto19.jpeg_0_7
image,foto19.jpeg,0,0,person,0.2782146632671356,2648,3097,2725,3318,77,221,17017,3024,4032,0.001395663396531452,2686.5,3207.5,0.8883928571428571,0.7955109126984127,bottom-right,red,116,89,79,0.0,2025-11-18 23:44:19,foto19.jpeg_0_8
image,foto19.jpeg,0,0,person,0.2638751268386841,2191,3083,2285,3329,94,246,23124,3024,4032,0.0018965340765936005,2238.0,3206.0,0.7400793650793651,0.7951388888888888,bottom-right,gray,155,147,136,0.0,2025-11-18 23:44:19,foto19.jpeg_0_9
image,foto2.jpeg,0,3,motorcycle,0.7469286918640137,1047,1362,1419,1587,372,225,83700,1536,2048,0.026607513427734375,1233.0,1474.5,0.802734375,0.719970703125,bottom-right,gray,41,43,48,0.0,2025-11-18 23:44:19,foto2.jpeg_0_0
image,foto2.jpeg,0,0,person,0.7001827359199524,61,1240,140,1482,79,242,19118,1536,2048,0.0060774485270182295,100.5,1361.0,0.0654296875,0.66455078125,middle-left,gray,98,84,84,0.0,2025-11-18 23:44:19,foto2.jpeg_0_1
